text,label
a midia de noticias falsas esta insana com suas teorias conspiratorias e odio cego nomeusuario nomeusuario sao inassistiveis paginaweb,0
a midia de noticias falsas os falidos nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario nao e minha inimiga mas sim inimiga d paginaweb,0
a midia de noticias falsas que inventa historias e fontes e mais eficaz que os democratas desmoralizados mas is paginaweb,0
a midia esta fazendo com esse prefeito o que fez comigo eles forcam uma ta homofobia rotulam ridicularizam paginaweb,1
a midia nao reportou que a divida nacional no meu primeiro mes abaixou $12 bilhoes vs um aumento de $200 bilhoes no primeiro mes de obama,0
amiga pode me chamar do que quiser quero ver refutar o que falei com fatos logica e verdades paginaweb,0
amigo acredite vc pode cortar seu pau fora em defesa do feminismo que nem assim seu discurso de feministo vai te garantir uma foda hoje,1
amigo de israel proibicao mundial de criticas ao islao no facebook paginaweb,0
amigos acabei de fazer estes terrarios para minha cunhada vanessa alves scarpimo que acharam que pena que paginaweb,0
a mina e tao gorda quem nem a indireta que mandei pra ela serviu,1
a mina nao aguenta pronunciar o alfabeto inteiro sem respirar e quer pregar q gordofobia mata paginaweb,1
a minha avo morreu ha mais de 10 anos e consegue ser mais mexida e emocionante que esta final da taca da liga tacactt,0
a minha casa nao aceita refugiados aka monica,1
a minha forma de brincar e dizer a verdade e a brincadeira mais engracada do mundo mulherdeverdade,0
a minha mae quer expulsarme de casa pq aqui nao existem fufas adoro a minha familia,1
a mitologica e desconhecida diferenca entre imigrante ilegal e turista paginaweb,1
a miudagem formatada que aqui comenta e ofende nao percebe que decadente significa estar em queda quando se dest paginaweb,0
nomeusuario o cara me mandou tirar colar relogio make so nao mandaram tirar a foto de burca porque nao tinha la,0
amo mesmo chamar atencao pro meu corpo tenho ele pra mostrar nao e entao mostro mesmo e esbanjo mesmo nao sou ob paginaweb,0
amo os negros sao tao gnt boa e uma pena q pararam de vender,1
nomeusuario constituicao de 1932 porra nem minha bisavo era nascida em 32 quequeeutenhoavercomisso,1
nomeusuario eu tb mas sou uma futurarecemsolteiraaindaapaixonada foda rs,0
nomeusuario excelente parabens e que venham as mudancas paginaweb,0
nomeusuario gosto nao acho ela bonita nao nem nada nao huahahaauahauhau,0
nomeusuario hahahaha brincadeirinhaboba rs tb acho,0
nomeusuario hello pois e mas estava interagindo thudhu bom,0
nomeusuario normalll imagina a situacao da pssoa tb ne fodas,0
nomeusuario own gata depende so de mim nao nem dela mas vamos ver o que o futuro nos reserva e tu es solteira,0
nomeusuario puts complicado mas ele respeita tuas sensacoes se sim otimo tem que ver entao como ele encara isso seicomoe,0
nomeusuario tb soninho e eis que trabalho amanha hj e feriado em sampa e tb trabalho rs affff rs,0
nomeusuario uma galera que se reuniu contra o governo intransigente de vargas oficialmente min 800 pssoas morreram cidades bombardeadas,0
amore nomeusuario ajuda a divulgar o primeiro livro da nomeusuario a escritora e o musico paginaweb,0
amores pra quem gosta de boa leitura e ate pra quem nao gosta superindico da nomeusuario paginaweb,0
amor proprio e liberdade foram o mote da campanha da insecta shoes para o dia internacional da mulher que contou paginaweb,0
nomeusuario nomeusuario nossa que estranho,0
a mulher deve ser lentamente decifrada como o enigma que e encanto a encanto mulherdeverdade,0
a mulher e deposta do cargo por maquiar balanco publico e quer se candidatar so o brasil mesmo pra permitir ess paginaweb,0
a mulher e engenheira nuclear e consegue ser boa na cozinha puta merdaaaaa masterchefbr,1
a mulher e fisica nuclear cara oq ela ta fazendo na cozinha masterchefbr,1
a mulher eh mega inteligente tem doutorado ate na casa do carai e cozinha bem porra masterchefbr,1
a mulher e muito nerd vai fazer experimentos esquisitos na cozinha se passar masterchefbr,1
a mulher e o anjo e o diabo num so corpo mulherdeverdade,0
a mulher e perfeita linda trabalhadora da paulada nas feminista e nao tem feicebuk acho que vou pedila em cas paginaweb,1
a mulher e posdoctor nas fisica pesquisadora e ainda arraza na cozinha uma mulher dessas bicho masterchefbr,0
a mulher e um genio vei me sentindo tao burra aqui que ceis nem sabem,0
a mulher ja vai ter uma vantagem na cozinha so por conhecer as coisas da fisica masterchefbr,1
a mulher mais burra do brasil,1
a mulher no bbb soltou um mexicano que e mexicano nem caixa dagua tem que programa de gente burra da porra,1
a mulher tem que ser o que ela quiser mas nao usa decote sua vadia nao pode temos que andar todas de burca,1
a mulher tem uma unica via para superar o homem ser mais mulher a cada dia mulherdeverdade,0
a musica nao tem cores nem classes e para todos um simples projeto que muda a vida de muitas pessoas paginaweb,0
nomeusuario aff que tutorial nao e tedio ^ve um de edicao de video que vc entra numa facul de maquiagem,0
nomeusuario zzzz completou com gorda feia so faltou o boba pra ser + 5a serie,1
nomeusuario eu so consigo lembrar das campanhas meuamigosecreto e meuprimeiroassedio me sinto mt lixo humano por ver gente falando de,1
nomeusuario sapatao tinha q ser ne meu sonho bjar a callie agora sou arizona ja posso realizalo,0
nomeusuario nomeusuario o bolsonaro coloca milhares de pessoas em aeroporto,0
nomeusuario sorria nossa querida musa da direita paginaweb,0
nomeusuario nomeusuario entao achar gorda feia e falta de autoestima ataaaa,1
a nasa achou mais 7 planetas e voce ai que nao consegue achar um so emprego,1
nomeusuario nao tinha visto a votacao ja vou votar espera que a contagem dos votos nao seja como em angola,0
a natureza e mesmo perfeita olha esses filhotes nascendo quantos rts essa mamae merece hein paginaweb,0
andei lendo aqui na rede social que o sr anda engolindo muita coisa ultimamente o que importa e ser feliz abraco nomeusuario paz,0
ando a passear pela baixa do porto e encontrei um predio que nao foi transformado em turismo de habitacao juro vou jogar no euromilhoes,0
andreia sadi reporter da globonews agredida por marmanjos militantes de esquerda na coletiva posderrota do hadda paginaweb,1
nomeusuario sao ironicos e se voce concorda com algum reveja seus conceitos <3,0
nomeusuario a pimenta comentada na estrevista paginaweb,0
nomeusuario hj tdo mundo preoc c uma colega no escrit que eu sabia q tinha ido fazer entrevista eu disfarcando e fazendo a preocupada,0
nomeusuario ixi nega ta em sampa nao aqui ta um dia lindo nem sei que to fazendo em casa acompanhada de uma colica danada =,0
nomeusuario lindo inclusive intrigante isso e massa,0
nomeusuario nusssss magavilha heinnn massa esse promo,0
nomeusuario tai qria um picole de carambola ou jambo recifefeelings mas o dia hj mto trab e a noite a solidao e fera,0
nomeusuario sai sapatao incubada,1
angola ainda nao ratificou o acordo ortografico de lingua portuguesa escrevam bem yh,0
angola angola se e possivel produzir um cartao eleitoral fiavel porque nao conceder tambem bilhete de paginaweb,0
angola e um drama e nao uma comedia,1
nomeusuario por algum motivo ja pensei deve ser de cabo verde porque cabo verde nao sei a proposito fui o paginaweb,0
angola vs mali psg vs barcelona mera consciencia ou sera que angola nao e a unica equipa fraca,0
nomeusuario nomeusuario nomeusuario sua vida e babar o ovo da bia e a bia e feia e gorda,1
nomeusuario miga da uma fucada la primeiro livro da minha amiga nomeusuario paginaweb eu reviso,0
nomeusuario nossa ta chiques rs mtos contatos hahaah ta boa,0
nomeusuario num da vontade de fazer um comentario desaforado pra essa menina paginaweb acho que vou fazer,1
nomeusuario ta no msn,0
nomeusuario tem galinha gisada ahhh me convidaaaaaaaaaaaa rsrs saudadedepernambuco,0
nomeusuario vixi as tretas,1
nomeusuario virou fiscal de piada agora manda a multa la pra casa,0
13 anos de pt levou o brasil a pior crise economica da historia do nosso pais e os doentes esquerdistas vao dize paginaweb,1
4 anos de thenoite lembro que eu era casado qdo era o finado agora e tarde e eu ouvia pela band fm pq minha exmulher nao gostava do danilo,0
4 anos que o chorao mudou de banda trocou o charli brau jr pelo sepultura paz,0
a nossa nacao e a nossa casa correcto e as casas tem portas nao e verdade entao forcatrump paginaweb,0
21 anos sem mamonas assassinas se eles fossem vivos voce estaria fazendo textao acusando os cara de machismo homofobia racismo etc,0
a noticia e velha mas o preconceito esta sempre presente paginaweb,0
ansioso para o comicio na florida amanha grande multidao a vista paginaweb,0
ansioso para ver a pagina do facebook do nomeusuario fora do ar ajude com sua denuncia paginaweb,0
antes de irem atras de noticia requentada desonesta intelectualmente da nomeusuario assista este video do paginaweb,0
antes do overdose de tourette chegar a vossa cidade decidimos apresentarnos um pouco melhor eis manel cardoso paginaweb,0
antigamente ninguem se ofendia,0
nomeusuario nomeusuario nomeusuario senhor primeiro ministro corte nas gorduras do estado e nas mordomias para os dirigentes isso sim,0
nomeusuario entao viva o pnr certo sr primeiro ministro,0
nomeusuario so pode estar a gozar com as pessoas homofobia e a selvajaria islamica que tanto gosta importar paginaweb,1
nomeusuario angola nao wi,0
ao contrario do sistema o pnr defende as forcas da ordem e a seguranca guardaprisional nomeusuario psp paginaweb,0
ao90 crime e traicao a nossa identidade o pnr sempre foi contra ha que desobedecer a tal estupidez paginaweb,1
ao longo de sua historia tem defendido o estado democratico de direito mas so para o lado esquerdista oab sp paginaweb,1
ao mestre com carinholuiz carlos alborghetti 120219459122009 jornalista radialista com culhoes e nomeusuario rip,0
a opiniao deste tal juiz que praticamente impede que as forcas de seguranca do nosso pais funcionem e ridicula e paginaweb,1
a organizadora da marcha da mulher nos eua e a favor da implantacao da sharia no pais e tem ligacao com o hamas paginaweb,0
aos mariquinhas que passam o dia twittando eu voltei,1
aos poucos vamos acabando com essa tentativa de destruir nossa democraciaforacomunismo paginaweb,0
a outra la fica de cara feia ai se abre toda com a droga do sertanejo mulher burra viu bbb17,1
ao vivo declaracao conjunta do presidente trump e primeiro ministro shinzo abe paginaweb,0
apagao no nordeste e so agora fui descobrir que la tinha energia eletrica kkkkk,0
aparentemente as 592 paginas do livro de cavaco silva contem mais enxofre do que os armazens da sapec em setubal,1
aparentemente sem ligacoes terroristas mas nao veem que o islao contem o ovo da serpente terrorista ou nao de paginaweb,1
a partir do momento q vc ri d piada d loira portugues gaucho vc perde o direito d se ofender c qualqer outro tipo de piada danilo gentili,0
apenas uma brincadeira dizem paginaweb,0
apesar de nao gostar de fazer malas fazer a mala para angola a esta altura do ano vai bater pq so vai entrar roupa de verao,0
apesar de serem da australia acdc e uma banda de homens de verdade,1
apesentolhes novo recurso muito usado na internet hj em dia i r o n i a paginaweb,0
a peticao que pede a despenalizacao da eutanasia foi aprovado por unanimidade na comissao parlamentar vergonha paginaweb,1
a pl 251615 propoe imigracao em massa de refugiados islamicos para o brasil nao queremos a sharia no brasil paginaweb,1
a pm nao e racistaja vi policial negro ok,1
a pm tem e que entrar metendo o cacete nessas escolas ocupadas bando de vagabundo que nao quer estudar e fica morando na porra da escola,1
a politica brasileira e como um mercado de peixeo peixe fede mas as pessoas estao acostumadas com issoe acham normal,1
apos 10 anos de ivg interrupcao voluntaria da gravidez os numeros de abortos diminuiram e o indice de paginaweb,0
apos dois dias de conversas muito produtivas o primeiro ministro abe esta voltando ao japao paginaweb,1
apos forcado a se desculpar pela pessima e imprecisa cobertura de mim apos vencer as eleicoes o noticias falsas paginaweb,0
a possivel vitoria de geert wilders e mais uma esperanca para esta europa em mudanca forca nomeusuario paginaweb,0
apos ter sido declarado persona non grata no algarve e no alentejo henrique raposo corre agora risco de vida no twitter restalhe o tinder,1
aposto que um bom advogado podia criar um bom argumento do fato do presidente obama grampear meus telefones em outu paginaweb,0
a praga esta valendo,0
apresentovos o meu missil aen17 totalmente dirigida para angola sem do e piedade se angola nao e nossa mais va paginaweb,1
a primeira parte dos patriots foi horrivel alguem me sabe dizer se o palhinha tambem joga la superbowl,0
a procuradora deborah duprat diz que a crianca nao pertence a familia dr miguel nagib advogado e responsavel paginaweb,0
a professora de ef escreveu meu nome errado que mulher burra,1
a proposito nomeusuario nao vai a campus party lugar de baitolinhas sem amigos reais e muito virgem tambem,1
apropriacao de culturas arabes nao e moda e pacto narcisico by nomeusuario paginaweb,0
a propria culpada pela exposicao e a filha da maria do rosario que postava fotos com drogas e nudes em seu proprio instagram,1
a proxima jornada do overdose de touretteon the road jogase toda a norte 2 mar viseu 3 mar porto 4 mar a paginaweb,0
